Date,Open,High,Low,Close,Volume,OpenInt
01-09-2017,52.69,53.36,52.6816,53.23,21855,0
05-09-2017,53.15,53.15,52.48,52.73,32128,0
06-09-2017,52.63,53.25,52.63,53.13,26278,0
07-09-2017,53.38,53.96,53.38,53.91,23768,0
08-09-2017,53.83,53.8528,53.28,53.48,25376,0
11-09-2017,54,54.35,53.9301,54.24,29059,0
12-09-2017,54.66,54.66,54.3462,54.45,21676,0
13-09-2017,54.48,54.7587,54.47,54.6,38755,0
14-09-2017,54.44,54.79,54.4,54.53,43016,0
15-09-2017,54.406,55.0772,54.406,54.78,23500,0
18-09-2017,56.07,56.07,54.788,55.01,44257,0
19-09-2017,55.02,55.66,54.9224,55.56,54206,0
20-09-2017,55.93,56.15,54.9211,55.37,43990,0
21-09-2017,55.36,55.5316,55.0838,55.4599,23248,0
22-09-2017,55.28,55.58,55.28,55.5183,30775,0
25-09-2017,55.29,55.29,53.88,54.0618,37368,0
26-09-2017,54.79,54.79,54.03,54.16,53588,0
27-09-2017,54.44,54.76,54.3,54.71,38771,0
28-09-2017,54.57,55.05,54.49,55.02,24433,0
29-09-2017,55.26,55.62,55.26,55.6,30974,0
02-10-2017,55.68,55.9,55.531,55.75,42381,0
03-10-2017,55.99,56.53,55.99,56.53,39510,0
04-10-2017,56.57,56.59,56.2976,56.57,32434,0
05-10-2017,56.77,56.87,56.55,56.59,31169,0
06-10-2017,56.41,56.71,56.3548,56.71,19862,0
09-10-2017,56.89,56.9,56.59,56.71,47436,0
10-10-2017,57.01,57.09,56.74,56.94,31755,0
11-10-2017,56.95,57.18,56.7186,56.76,69631,0
12-10-2017,56.97,57.04,56.8062,56.895,27773,0
13-10-2017,57.35,57.4,57.2003,57.3,45991,0
16-10-2017,57.56,57.79,57.1909,57.63,33962,0
17-10-2017,57.47,58.3844,56.92,57.06,45174,0
18-10-2017,57.38,57.42,57.077,57.2,46349,0
19-10-2017,56.67,56.93,56.18,56.91,23306,0
20-10-2017,57.28,57.45,57.17,57.35,53141,0
23-10-2017,57.65,58.13,57.65,57.9,21435,0
24-10-2017,58.029,58.43,57.7,58.43,37040,0
25-10-2017,58.62,58.72,57.31,57.8,31578,0
26-10-2017,57.58,57.65,57.0201,57.05,31175,0
27-10-2017,56.97,57.32,56.8901,57.19,20042,0
30-10-2017,57.24,57.31,56.87,57.13,23671,0
31-10-2017,57.1577,57.51,57.01,57.5,40906,0
01-11-2017,57.97,57.979,57.46,57.46,33382,0
02-11-2017,57.52,57.52,56.9332,57.09,24362,0
03-11-2017,56.95,57.309,56.88,57.14,70672,0
06-11-2017,57.61,57.7372,57.2285,57.65,41601,0
07-11-2017,57.29,57.346,57.1446,57.285,50935,0
08-11-2017,57.31,57.55,57.22,57.49,71770,0
09-11-2017,57.23,57.23,56.71,56.9265,53130,0
10-11-2017,56.96,56.96,56.3909,56.4,29233,0
